country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,ggall,extggall,gg,extgg,lccgg,extlccgg,delta,x,y,kappa,alpha,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,bcom_price,bcom_growth,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,GBI_weight,dxy,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Sweden,2012,NA,1375115.25,9400000000000004,0.15031607703002367,523611.5,342.9825,868461.5,868461.5,166262.865,41690.63,174099.98,506653.75,13535.722930223887,5555.669706760678,4441.866016436705,1404.216,478.85,1015.94,457.56,NA,NA,0.68334771575,NA,NA,NA,NA,4280.372,3743.086,552.484,447930.089,391704.47,57816.023,22.591,28.06,0.937,0.974,7.967,1825.867,48.78,1863.625,49.788,-37.758,-1.009,30.214,5.469,8.361795200686727,8.227665683862762,10.965021230776491,12.4322151057123,17.815490196078425,24.584285490196052,141.875375,-4.999999999999912e-5,1.14,Europe,99.05213,98.5782,90.04739,99.05213,99.53052,99.53052,0.17650797183048467,NA,NA,55.75,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Sweden,2013,NA,1529204,30500000000000012,0.15348490854224367,324270.9875,331.21,718548.7575,718548.7575,227292.25,49520.7225,295600.75,450957.8,11796.92942447833,7241.34963484956,5945.901439072314,1537.662,581.544,1141.881,563.786,NA,NA,0.62836925525,NA,NA,NA,NA,4331.213,3822.671,586.842,449069.37,396342.654,60845.007,22.523,27.664,0.443,0.254,8,1878.529,49.142,1931.891,50.538,-53.362,-1.396,30.166,5.14,8.373602920333182,8.248704671923626,11.016085040817323,12.8976272948947,14.22903100775193,18.533330620155034,130.33970833333333,-0.00805,1,Europe,98.5782,98.5782,90.04739,99.05213,99.53052,99.06104,0.10217988851580755,60494.628781660496,NA,69.66666666666667,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Sweden,2014,NA,1655580.5,42.325,0.14243856356911178,616168.25,359.9825,747362.7825,747362.7825,270275.75,84076.5,315072,359667.0675,9008.048816223485,8874.93644699241,6769.196765120607,1796.658,757.47,1294.397,737.158,NA,NA,0.6114474384999999,NA,NA,NA,NA,4446.328,3992.73,581.964,456157.388,409621.892,59704.814,23.504,27.967,0.209,0.31,7.933,1922.624,48.153,1983.545,49.679,-60.921,-1.526,25.974,4.463,8.399833865981998,8.292230486444918,10.997167932645658,14.0804678166069,14.131210937500002,18.281921875000005,125.75574999999999,-0.014758333333333332,1,Europe,98.07692,95.67308,88.09524,96.63461,97.59615,99.50739,0.3915813701657738,57704.3751101092,NA,79.58333333333333,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,0.125
Sweden,2015,NA,1377481.0675,11150000000000008,0.11869526214862544,342738.8,328.655,1129644,1129644,156857.25,90443.1825,419752,697454.75,16370.371109290758,5804.534065490427,3681.6888747016174,1863.474,683.429,1377.634,661.778,NA,NA,0.6215033535,NA,NA,NA,NA,4645.936,4260.47,505.104,471619.935,432490.371,51274.278,24.429,28.494,0.704,0.854,7.4,2061.663,48.391,2061.769,48.393,-0.106,-0.002,20.534,4.065,8.443748137944901,8.357134761816157,10.844944501905315,15.8702808813678,16.721011673151743,23.99266614785993,93.948975,-0.02245,-0.35,Europe,98.55769,96.63461,80.95238,97.11539,99.03846,99.50739,0.19905489631800005,53813.9002592702,NA,158.41666666666666,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.375
Sweden,2016,NA,1838766.25,23212499999999948,0.11689245509927866,701354.75,324.185,1259961.25,1259961.25,94335.25,119156,365314,578805.25,13109.879636179225,4835.5549485383,2136.683751484418,1865.591,542.789,1314.69,514.423,NA,NA,0.69171386875,NA,NA,NA,NA,4742.134,4415.031,515.655,474443.363,441717.2,51590.473,24.715,28.258,1.138,1.425,6.95,2197.503,49.773,2153.712,48.781,43.791,0.992,18.267,3.542,8.464242524345035,8.392770134530963,10.851092302640163,15.7038760385174,15.863488372093013,23.590334883720946,83.54254999999999,0.009625,-0.5,Europe,98.07692,94.71154,87.14286,97.11539,99.51923,99.50739,0.33555310591808446,54729.7802434316,NA,143.83333333333334,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,0,AM,0.625
Sweden,2017,NA,1849334.25,10200000000000030,0.11868173396910736,774838.75,299.145,1390553.25,1390553.25,37480.5,80166.0875,234124.28,458781,9919.387584338827,2543.6583018637025,810.3727189112265,1883.943,436.51,1263.496,403.667,NA,NA,0.75481743075,NA,NA,NA,NA,4863.909,4625.094,541.019,480611.926,457014.17,53459.072,25.725,28.793,1.867,1.778,6.683,2297.117,49.666,2230.908,48.235,66.209,1.432,16.599,3.068,8.489597714589411,8.439251974064314,10.88667163076933,16.2172913322271,11.090891472868222,14.76677790697675,85.30769166666668,7.583333333333328e-4,-0.5,Europe,98.07692,96.15385,81.90476,95.67308,99.03846,99.50739,0.3572586955366231,56951.0281935854,NA,135.58333333333334,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.375
Sweden,2018,NA,1377220.35,962500000000028.9,0.11381891417223888,693739.25,353.3175,1409333.5,1409333.5,9890.665,40548.06,331908.5,317309.8275,6571.866561481399,1044.646403935459,204.84751794935949,1878.813,448.548,1240.975,409.137,NA,NA,0.7807512237500001,NA,NA,NA,NA,4958.756,4828.306,555.455,484718.116,471966.636,54295.731,26.008,28.525,2.035,2.221,6.325,2396.113,49.626,2356.821,48.813,39.292,0.814,13.978,2.516,8.508910181810162,8.482250960490667,10.902200884046877,15.5611577549741,16.569101562499988,16.331809375,85.827533333333335,-0.011191666666666664,-0.25,Europe,98.07692,96.15385,80.47619,97.59615,98.55769,97.53695,0.38920232013818856,55385.7151005195,NA,154.25,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,2.375
Sweden,2019,NA,1327569.545,18614999999999960,0.10628065940974148,512109.0075,357.8375,1400774.5,1400774.5,5244.355,20723,339578.25,265795.705,5293.380180571308,517.1456111334052,104.44248832719114,1761.903,356.787,1105.371,313.679,NA,NA,0.77511082475,NA,NA,NA,NA,5021.285,5021.285,530.884,486201.087,486201.087,51404.434,25.235,29.437,1.639,1.716,6.767,2447.844,48.749,2427.579,48.346,20.265,0.404,22.308,4.202,8.521441156025102,8.521441156025102,10.84747971231412,NA,15.383007812499997,15.049324218750007,79.34297500000001,0.004791666666666666,0,Europe,NA,NA,NA,NA,NA,NA,0.2359726094382115,49353.663819889705,NA,182.66666666666666,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.625
Switzerland,2004,NA,230328,36779403909586170,0.8147515505889633,88631.9425,17189.75,152912.03,152912.03,5835.87925,13235,4846.8925,18969.475,3875.7983711797706,3896.5170482639123,1192.373077881798,231.802,27.532,132.032,26.779,NA,NA,0.8887986935,NA,NA,NA,NA,529.701,489.434,393.595,71931.152,66463.104,53448.594,21.56,36.217,0.801,1.289,3.879,158.837,32.453,165.825,33.881,-6.988,-1.428,57.688,14.657,6.272312696409752,6.193249621419312,10.886475611149304,17.1879283179549,15.456793893129769,18.886297709923657,147.92725,0.006783333333333333,1.25,Europe,96.09756,99.50739,93.20388,95.07389,98.08612,97.59615,0.04457907917431082,NA,NA,111.58333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,2.25
Switzerland,2005,NA,230289.25,25381899480614844,0.7877214157679688,166459.75,18306.5,143529.4975,143529.4975,17353.9075,10830.285,4534.905,41058,8068.512990624269,5538.616671939819,3410.303183346533,229.381,46.432,138.87,45.487,NA,NA,0.82374196675,NA,NA,NA,NA,546.444,508.867,408.67,73694.349,68626.662,55113.996,24.034,37.451,1.173,0.975,3.763,165.28,32.48,168.643,33.141,-3.364,-0.661,54.831,13.417,6.3034318321008325,6.232186685746485,10.917158973774994,18.3583311683719,12.779846153846155,14.031134999999999,161.17783333333333,0.014449999999999998,1.5,Europe,97.07317,96.07843,90.7767,93.13725,98.08612,97.11539,0.05076155424609027,NA,NA,116.16666666666667,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Switzerland,2006,NA,165220.6275,4185299472712252.5,0.7985195282350213,144680.25,17615,79928.1725,79928.1725,32888.75,14842,5903.645,42183.1075,7803.406292952109,8829.658529005334,6084.053402593175,215.639,58.19,136.237,56.727,NA,NA,0.74877234725,NA,NA,NA,NA,568.717,540.573,431.132,76245.69,72472.516,57800.296,25.058,39.333,1.064,0.629,3.332,173.775,32.146,169.087,31.279,4.687,0.867,61.544,14.275,6.343382946603798,6.292629688088974,10.964749175754623,19.4968066979364,12.78038461538462,16.52674884615384,170.34858333333332,-0.001341666666666667,2.5,Europe,96.58537,98.53658,95.16908,92.64706,97.12919,98.07692,0.0330147458858738,NA,NA,107.33333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,5.25
Switzerland,2007,NA,209.215,20236859850302112,0.8443308112187073,136460.5,16995.5,155916,155916,21900.92,10768.175,9296.25,53299,9245.305274259406,5666.818445163729,3798.9585393184357,205.36,49.182,131.597,47.427,NA,NA,0.7453123165,NA,NA,NA,NA,592.073,576.498,480.268,78848.502,76774.204,63959.005,24.288,34.33,0.735,2.022,2.766,182.823,31.713,173.539,30.102,9.283,1.61,48.228,10.042,6.383629938092663,6.356971870492342,11.065997610229012,20.0915194634538,17.45256704980844,19.614428735632167,173.8896666666667,0.009291666666666667,3.25,Europe,96.60194,99.02913,94.2029,95.14563,97.60766,98.07692,0.03735572641609678,NA,NA,60.083333333333336,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Switzerland,2008,1.2890930915594698,202871.5,19095371252435652,251534359593520.72,75283.1825,17159.25,123016.345,123016.345,17371.01,12727.5,9191.75,34070.985,5679.9742933162615,5017.7229412980705,2895.9212728642774,201.378,22.466,129.078,21.078,NA,NA,0.80666149025,NA,NA,NA,NA,604.571,599.844,553.827,79622.205,78999.631,72939.12,25.302,27.599,2.428,0.719,2.577,195.884,32.656,184.003,30.675,11.88,1.981,12.722,2.297,6.404519115597883,6.396669621410287,11.19738039957917,23.0328674672161,32.58267175572519,33.70876145038169,183.30625000000006,-0.03278333333333333,1,Europe,97.08738,98.54369,94.71154,93.68932,96.63461,98.07692,0.05903059713582032,NA,NA,35.416666666666664,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Switzerland,2009,2.3803749818620124,193364,10709385260297500,0.9365786680094397,156740.25,12118.375,174592.25,174592.25,6377.5,2048.955,8142.5,9256.275,1570.5611670945311,1429.7612159610153,1082.1041772360234,188.556,18.649,117.183,17.233,NA,NA,0.90510409475,NA,NA,NA,NA,591.098,589.361,541.621,76746.04,76520.462,70322.149,26.287,33.591,-0.48,0.296,3.701,194.362,32.978,191.361,32.469,3.001,0.509,39.559,7.304,6.381981824302353,6.379038899128922,11.160842092187893,21.7825512586002,31.598494208494223,33.634777606177614,122.67990000000002,0.015366666666666666,0.75,Europe,97.12919,98.08612,94.78673,94.25837,95.7346,99.52607,0.05294541681584643,NA,NA,57,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Switzerland,2010,2.408504366002581,186712.75,31058929247360700,2917643990992193,148850.5,16391.25,166939.25,166939.25,6988.75,4659.25,8125.75,14748.53,2425.4059876497527,1915.5216787126797,1149.3047846929294,185.607,18.347,116.416,16.815,NA,NA,0.89688183725,NA,NA,NA,NA,608.085,608.085,583.068,78099.82,78099.833,74886.768,23.878,38.534,0.688,0.535,3.516,198.39,32.625,196.18,32.262,2.21,0.363,85.457,14.656,6.410314674826269,6.410314674826269,11.223732491682416,21.5539792832425,22.49457831325302,26.361271485943774,136.88286666666667,0.014325,0.75,Europe,96.66666,97.60766,92.41706,94.73684,94.3128,99.05213,0.05414045596434984,NA,NA,66.33333333333333,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Switzerland,2011,2.367941659986005,92662.82,15942525760243448,11159496691596476,141345.5,17676.75,160682.25,160682.25,5692,3545.99925,14971.25,24458,3936.3945085542305,1486.810430849951,916.0993352968632,184.86,22.758,115.808,21.596,NA,NA,0.8727522255,NA,NA,NA,NA,619.235,621.33,699.663,78682.948,78949.225,88902.577,26.704,34.525,0.228,-0.585,2.843,204.216,32.867,199.871,32.168,4.345,0.699,54.723,7.821,6.428484845225869,6.431862341756169,11.39529640870841,20.9984300578289,24.20257936507937,30.077896825396813,158.63047500000002,-0.010366666666666668,0.25,Europe,95.7346,97.63033,94.3128,94.78673,93.89671,98.59155,0.05371516108466906,NA,NA,24.083333333333332,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Switzerland,2012,2.867341759931718,141269.1825,9025206935793756,8293368123563888,141499.75,17238.5,160455.75,160455.75,5472.75,3648.75,10703.1325,28698,4582.295458900173,1456.4571757041579,873.8503544740372,191.73,30.828,120.599,29.914,NA,NA,0.85475995525,NA,NA,NA,NA,625.467,626.28,667.9,78625.632,78727.832,83959.832,24.31,34.992,-0.693,-0.435,2.905,205.255,32.774,203.741,32.532,1.514,0.242,71.343,10.682,6.4384985707214595,6.439797555443322,11.338093772979732,20.7860643255277,17.815490196078425,24.584285490196052,141.875375,-4.999999999999912e-5,0.25,Europe,97.63033,97.63033,98.5782,95.26067,96.71362,98.12206,0.022764014170448335,NA,NA,55.75,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Switzerland,2013,2.6631969196166354,192803.75,16713148363480964,3608640358073270,138771.5,22855.5,122525.14,122525.14,4626.5,3084.25,21968.5,22281.655,3490.3380583068733,1207.8601963404299,724.723950117563,193.448,29.033,120.121,28.351,NA,NA,0.8508700735,NA,NA,NA,NA,637.222,638.381,688.724,79266.289,79410.474,85672.856,22.493,34.093,-0.216,0.081,3.158,210.265,32.937,213.097,33.381,-2.832,-0.444,79.893,11.6,6.457118103491358,6.458935283787943,11.35829132162665,21.2978357390191,14.22903100775193,18.533330620155034,130.33970833333333,-0.00805,0.25,Europe,97.63033,97.63033,98.10426,94.3128,96.24413,98.12206,0.019419285217721755,495957.971555583,NA,69.66666666666667,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Switzerland,2014,3.3362730589446663,196867.5,23640303477641896,8498182528962692,137007.25,25897,123845.04,123845.04,6850.75,4567,20854.75,24518.5125,3772.212324436096,1756.6390810751766,1053.9988338048886,198.919,34.277,125.836,33.673,NA,NA,0.84192246925,NA,NA,NA,NA,653.04,649.977,709.465,80226.069,79849.742,87157.835,23.175,31.793,-0.012,-0.306,3.044,212.542,32.7,214.187,32.953,-1.645,-0.253,61.145,8.618,6.481638383143101,6.476936977648248,11.375475949374193,20.9498887818138,14.131210937500002,18.281921875000005,125.75574999999999,-0.014758333333333332,0.25,Europe,97.59615,99.51923,98.09524,96.15385,98.07692,99.01478,0.03230595796936383,505462.63804980903,NA,79.58333333333333,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Switzerland,2015,3.3279988079030427,147969.6625,16691628585314282,5615399713635760,129019.5,31058.25,161917.75,161917.75,7205.25,4803.5,23406,35415,5413.6807220075325,1835.706293107665,1101.423775864599,196.381,32.344,124.518,31.766,NA,NA,0.82877863075,NA,NA,NA,NA,661.304,654.176,679.747,80274.824,79409.578,82513.631,23.071,34.33,-1.142,-1.27,3.178,220.491,33.705,216.847,33.148,3.644,0.557,76.537,11.26,6.494213643354294,6.483376428402598,11.320718782917174,22.850584922276,16.721011673151743,23.99266614785993,93.948975,-0.02245,-0.25,Europe,97.59615,99.51923,96.66666,95.19231,97.59615,98.52217,0.03208808714840293,566959.697217434,NA,158.41666666666666,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.375
Switzerland,2016,3.2711935685949682,193333.5,29324984580592076,7726436179395425,115939.5,45130,162949.5,162949.5,4147,10927.5,11488.325,23041.35,3482.7392315749853,2278.5363073941903,626.8261014802287,191.505,30.205,120.346,29.621,NA,NA,0.850955658,NA,NA,NA,NA,672.617,661.587,671.393,80775.465,79450.763,80628.389,23.053,32.903,-0.434,0.034,3.323,221.441,33.471,219.826,33.227,1.615,0.244,66.133,9.85,6.511176074038797,6.494641494181486,11.297606087323192,22.8129330577769,15.863488372093013,23.590334883720946,83.54254999999999,0.009625,-0.25,Europe,95.67308,99.51923,94.7619,98.07692,98.07692,97.53695,0.018318985554708272,640594.222569541,NA,143.83333333333334,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,0,AM,0.625
Switzerland,2017,3.220006693418682,194465.25,22604932263754060,7746214285211250,118850.25,44005.75,164656,164656,3364.75,5512.0425,15145.75,29809.25,4451.600137389305,1325.6264653614683,502.47898092976715,196.242,27.992,119.604,27.914,NA,NA,0.8545201177499999,NA,NA,NA,NA,685.155,669.63,680.041,81372.268,79528.539,80764.915,23.516,29.931,0.535,0.882,3.088,229.891,34.331,222.152,33.175,7.738,1.156,43.62,6.414,6.529645090037625,6.50672532103903,11.299297929911225,24.961570781434,11.090891472868222,14.76677790697675,85.30769166666668,7.583333333333328e-4,-0.25,Europe,96.63461,99.51923,94.28571,97.11539,98.55769,98.02956,0.018288624098999666,767679.605225884,NA,135.58333333333334,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.375
Switzerland,2018,2.391139634595893,192308,15497401420689050,10235250140223976,121357.75,41710,164867.75,164867.75,3814.9725,6159.41,14336,27440.25,3977.3608479934373,1445.7491618484123,552.9658898031776,189.948,26.379,114.461,26.356,NA,NA,0.8638521785,NA,NA,NA,NA,703.92,689.911,705.515,82970.262,81319.083,83158.267,22.636,30.848,0.935,0.72,2.547,234.52,33.993,225.422,32.674,9.098,1.319,57.94,8.212,6.556664713337305,6.536562603764713,11.328500902408967,24.8043714750005,16.569101562499988,16.331809375,85.827533333333335,-0.011191666666666664,-0.25,Europe,96.63461,99.51923,95.2381,96.63461,99.03846,99.01478,0.021850714348619026,744166.803993725,NA,154.25,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,2.375
Switzerland,2019,2.228128403677349,186515,20126623480986300,5543027399076362,88954.2125,30443.0475,121474.4825,121474.4825,2310.54,7152.75,13347.25,25347.75,3618.8427812311725,1351.0531981417341,329.8707380239222,198.413,23.88,112.31,23.852,NA,NA,0.87753451725,NA,NA,NA,NA,712.703,700.438,704.825,83405.875,81970.462,82483.925,22.376,33.894,0.361,0.173,2.306,239.157,34.144,228.83,32.67,10.327,1.474,81.183,11.518,6.569064783843711,6.551705853651557,11.320358704852492,NA,15.383007812499997,15.049324218750007,79.34297500000001,0.004791666666666666,-0.75,Europe,NA,NA,NA,NA,NA,NA,0.010895063018676515,804004.448231114,NA,182.66666666666666,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.625
United Kingdom,2004,1.7862156588482212,358059.235,36.925,10317129389824458,367813.75,15531.2475,402948.75,402948.75,25443,3555.75,46476.5,40155.355,3041.7773882532606,2196.6619903524506,1927.3131090318516,505.785,81.768,379.772,80.034,NA,NA,0.84349834125,NA,NA,NA,NA,1675.011,1320.128,2418.023,27940.133,22020.484,40333.995,17.552,15.229,1.344,1.436,4.75,460.561,34.888,501.101,37.959,-40.54,-3.071,-56.192,-2.324,7.423575011401782,7.185483980576129,10.604949940734887,36.5411580475307,15.456793893129769,18.886297709923657,147.92725,0.006783333333333333,4.75,Europe,94.63415,94.08867,49.51456,96.55173,93.30144,95.19231,0.012248108640266807,NA,NA,111.58333333333333,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,2.25
United Kingdom,2005,2.087720808175639,529559.5,1955000000000019.2,9497663845134708,296354.0075,23807.5,324860.6325,324860.6325,17001.175,5090.25,68664.25,95925.25,6870.087819439452,1582.1697603765451,1217.6102255001526,551.529,103.905,417.435,101.223,NA,NA,0.82010640075,NA,NA,NA,NA,1728.273,1396.274,2541.533,28607.634,23112.145,42069.303,17.709,15.76,2.057,2.127,4.825,492.826,35.296,536.785,38.444,-43.959,-3.148,-49.534,-1.949,7.45487792299662,7.241562539134519,10.647073608821936,37.474785238015,12.779846153846155,14.031134999999999,161.17783333333333,0.014449999999999998,4.5,Europe,94.63415,95.09804,50.97087,96.56863,91.86603,92.30769,0.018918866590470294,NA,NA,116.16666666666667,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
United Kingdom,2006,1.8205860877878834,577670.75,20049999999999972,14298307415492752,421660,20234.25,457572.75,457572.75,22562.25,5286.705,91045.5,92428.1975,6266.645614720225,1888.1633142882713,1529.7239245709775,595.872,132.173,457.83,128.865,NA,NA,0.79334860825,NA,NA,NA,NA,1776.462,1474.923,2717.572,29205.156,24247.834,44677.071,18.057,15.27,2.329,2.715,5.425,523.159,35.47,564.017,38.24,-40.858,-2.77,-75.751,-2.787,7.4823790248579725,7.296361064021445,10.707215695976119,38.3627453679487,12.78038461538462,16.52674884615384,170.34858333333332,-0.001341666666666667,5,Europe,92.68293,93.17073,66.18358,99.5098,95.69378,94.23077,0.02057103023011353,NA,NA,107.33333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,5.25
United Kingdom,2007,2.8503162468536205,620089,11222500000000018,5954048914597750,445430,9605.5,470813,470813,25641.75,5267.13,116739,111356.4575,7185.121981907577,1994.3528925939788,1654.4985869326763,642.358,157.969,495.411,154.86,NA,NA,0.760715061,NA,NA,NA,NA,1819.641,1549.82,3102.069,29674.995,25274.711,50589.031,18.478,15.159,2.323,2.119,5.35,553.563,35.718,594.752,38.376,-41.189,-2.658,-102.945,-3.319,7.506394507866706,7.3458940741375365,10.831490053119541,38.3430633651321,17.45256704980844,19.614428735632167,173.8896666666667,0.009291666666666667,5.5,Europe,92.71844,92.71844,66.18358,99.02913,93.30144,92.78846,0.009754231776710413,NA,NA,60.083333333333336,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
United Kingdom,2008,1.747736987624508,540878.295,1235000000000029.2,14044943860148402,482009.25,11944.73,515089.25,515089.25,22400,9300,79099.2,185174.5,11646.700391400633,1993.7972150992716,1408.8661709218827,783.932,205.221,607.504,200.607,NA,NA,0.737042352,NA,NA,NA,NA,1814.526,1589.931,2953.574,29349.864,25717.052,47773.914,17.45,13.519,3.602,3.88,5.725,568.537,35.759,650.349,40.904,-81.812,-5.146,-116.103,-3.931,7.5035795555667235,7.371445898046218,10.774235037295949,36.5537736115425,32.58267175572519,33.70876145038169,183.30625000000006,-0.03278333333333333,2,Europe,92.23301,93.20388,61.05769,97.57281,93.26923,92.30769,0.059467106810760985,NA,NA,35.416666666666664,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
United Kingdom,2009,-0.9920129995862017,898604.75,15532500000000026,15801994756469576,374226.41,26195.6025,673321,673321,49244.75,5842.2275,82481.825,225283.75,14557.332759527568,3559.597450699875,3182.0857581150226,978.555,230.333,821.867,226.933,NA,NA,0.74912398075,NA,NA,NA,NA,1737.448,1547.562,2419.537,27905.88,24856.042,38861.195,14.748,11.415,2.165,2.121,7.625,533.42,34.468,689.448,44.551,-156.028,-10.082,-80.643,-3.333,7.46017264893354,7.344436068376541,10.567751473873953,37.0011290085604,31.598494208494223,33.634777606177614,122.67990000000002,0.015366666666666666,0.5,Europe,91.86603,90.90909,48.34123,94.73684,94.3128,91.94313,0.039548643616897146,NA,NA,57,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
