country,year,real_interest_rate,yearQ,quarter,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,woe_country_code,GDP_cte,GDP_cur,GDP_per_cap_cte,inflation_mean,inflation_end,unemployment,lending_borroeing_rate,account_balance,develop,ln_GDP_cte,ln_GDP_cur,ln_GDP_per_cap_cte,taxes,vix_EUA,vix_EUR,Scale,nominal_rate,GDP_per_cap_cur_USD,ln_GDP_per_cap_cur,yearnum,post_08,post_09,post_15,post_16,post_17,ticker,fx_volatility,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,int_liq
Brazil,2012,26.58202973,2012Q4,4,2834.216,60.96619023,0.50109146,1011.52,591.015,2475.465,2475.465,247.95825,64.67525,46.1175,358.751,223,1928,3090.412,1048,5.404,5.839,7.4,-2.519,-3.4,EM,7.564238475,8.036059694,6.954638865,21.16859148,17.8154902,24.58428549,Units,7.25,12370.0242,9.423031422,2012,YES,YES,NO,NO,NO,4,0.12371584,NO,NO,NO,YES,YES,NO,0.017866223,NA
Brazil,2013,18.49887161,2013Q4,4,3014.694,58.778649,0.453515931,1033.90525,606.165,2574.90125,2574.90125,309.976,64.274,65.543,439.79275,223,3008,3239.228,2138,6.204,5.911,7.2,-2.955,-3.228,EM,8.009030685,8.083090309,7.667626092,21.95879584,14.22903101,18.53333062,Units,10,12300.32488,9.417380954,2013,YES,YES,NO,NO,NO,4,0.141016613,NO,NO,YES,YES,NO,NO,-0.163607857,356214.1486
Brazil,2014,22.40367244,2014Q4,4,3332.7075,59.18802699,0.420211784,1089.963,693.153,2815.231,2815.231,362.2775,70.735,84.46375,517.4765,223,0.505,3315.854,-0.349,6.329,6.408,6.783,-6.021,-4.13,EM,-0.68319685,8.106470486,NA,22.29180683,14.13121094,18.28192188,Units,11.75,12112.58821,9.402000538,2014,YES,YES,NO,NO,NO,4,0.134888794,NO,NO,YES,YES,NO,NO,-0.104903767,360964.7115
Brazil,2015,33.83234397,2015Q4,4,4016.5805,67.74215116,0.282720915,1337.02,761.931,3312.948,3312.948,481.27875,88.381,133.97325,703.6325,223,-3551,3231.412,-4384,9.03,10.673,8.283,-10.254,-3.026,EM,NA,8.080674472,NA,20.76883748,16.72101167,23.99266615,Units,14.25,8814.000987,9.084096757,2015,YES,YES,YES,NO,NO,4,0.430807048,NO,NO,NO,YES,YES,NO,-0.079255624,354174.8929
Brazil,2016,40.69836145,2016Q4,4,4577.9915,74.38469445,0.30007417,1711.17375,805.22525,3920.5225,3920.5225,444.46975,91.2705,121.72875,657.469,223,-3285,3157.627,-4077,8.74,6.288,11.258,-8.994,-1.349,EM,NA,8.057576075,NA,22.19502988,15.86348837,23.59033488,Units,13.75,8710.09669,9.072238171,2016,YES,YES,YES,YES,NO,4,0.280553032,NO,NO,NO,YES,YES,NO,-0.486313045,362504.9536
Brazil,2017,41.76030445,2017Q4,4,5242.3475,81.00457556,0.309019794,2103.1385,865.105,4630.68275,4630.68275,385.241,108.188,118.2355,611.66475,223,1314,3259.359,0.506,3.446,2.947,12.767,-7.86,-7.28E-04,EM,7.180831199,8.089285829,-0.68121861,24.96226113,11.09089147,14.76677791,Units,7,9925.386238,9.20285102,2017,YES,YES,YES,YES,YES,4,0.070846922,NO,NO,NO,NO,YES,NO,0.057829887,371150.6192
Brazil,2018,34.65918669,2018Q4,4,5788.1525,85.50038132,0.267054105,2403.1305,953.5285,5129.14325,5129.14325,416.995,116.21725,125.797,659.00925,223,1312,3382.591,0.491,3.665,3.745,12.258,-7.166,-2.204,EM,7.17930797,8.126397263,-0.711311151,24.49697984,16.56910156,16.33180938,Units,6.5,9001.234249,9.105116986,2018,YES,YES,YES,YES,YES,4,0.291996477,NO,NO,NO,NO,YES,NO,0.028948384,371933.9018
Brazil,2019,31.9917026,2019Q4,4,6198.00475,87.23171406,0.251488134,2589.31375,1055.7715,5483.7605,5483.7605,450.66125,129.84725,133.736,714.24425,223,1133,3480.546,0.338,3.733,4.306,11.925,-6.017,-2.69,EM,7.032624261,8.154944457,-1.084709383,NA,15.38300781,15.04932422,Units,4.5,8717.186278,9.07305179,2019,YES,YES,YES,YES,YES,4,0.160886909,NO,NO,NO,NO,YES,NO,-0.157143019,353587.9043
Bulgaria,2004,3.04947176,2004Q4,4,15.639,39.77225747,0.644342563,1.084,2.19725,5.0325,5.0325,5.84675,0.69575,4.06375,10.6065,918,6442,82110,6994,6.149,3.966,12.192,1.593,-4.277,EM,8.77059433,11.31581509,8.852807918,NA,15.45679389,18.88629771,Units,2.45,3389.707049,8.12849878,2004,NO,NO,NO,NO,NO,3,0.049549684,NO,YES,NO,NO,NO,NO,NA,NA
Bulgaria,2005,2.03142648,2005Q4,4,13.08475,29.46882003,0.624980183,1.20375,2.5165,5.041,5.041,3.13975,0.75675,4.1475,8.04375,918,7154,90724,7741,6.038,7.394,10.177,2.187,-9.428,EM,8.87542692,11.41557721,8.954286157,12.85783448,12.77984615,14.031135,Units,2.05,3899.907638,8.268708149,2005,NO,NO,NO,NO,NO,3,0.06974451,NO,YES,NO,NO,NO,NO,NA,NA
Bulgaria,2006,2.000456168,2006Q4,4,11.47675,22.67628713,0.647370086,0.97625,2.853,4.55575,4.55575,2.01625,1.1835,3.7205,6.92075,918,6802,99828,7351,7.416,6.093,9.022,3.221,-15.28,EM,8.824971966,11.51120398,8.902591637,13.71591106,12.78038462,16.52674885,Units,3.26,4523.050833,8.416942008,2006,NO,NO,NO,NO,NO,3,0.051024621,NO,YES,NO,NO,NO,NO,-0.030980791,NA
Bulgaria,2007,-0.977421839,2007Q4,4,10.465,17.63881174,0.711896941,0.94075,3.1095,4.24,4.24,1.16825,1.40725,3.64975,6.22525,918,6557,109231,7102,7.572,11.563,6.935,3.088,-23.907,EM,8.78828846,11.60122018,8.868131714,19.60067093,17.45256705,19.61442874,Units,4.58,5885.104348,8.680179751,2007,NO,NO,NO,NO,NO,3,0.052971734,YES,NO,NO,NO,NO,NO,0.03458594,NA
Bulgaria,2008,2.524660597,2008Q4,4,9.5365,13.81972975,0.766652234,1.17725,3.17275,4.34975,4.34975,0.76575,1.3995,3.02125,5.1865,918,6086,118132,6555,11.951,7.191,5.664,2.734,-22.094,EM,8.71374633,11.67955792,8.787983396,15.80416607,32.58267176,33.70876145,Units,5.77,7265.735497,8.890924809,2008,YES,NO,NO,NO,NO,3,0.098797507,YES,NO,NO,NO,NO,NO,0.090640726,NA
Bulgaria,2009,6.99873067,2009Q4,4,9.693,13.14806895,0.721203486,1.33525,3.085,4.41975,4.41975,0.554,1.33375,3.385,5.273,918,-3424,114958,-2877,2.469,1.637,6.878,-8.56E-04,-8.319,EM,NA,11.65232212,NA,15.86977254,31.59849421,33.63477761,Units,0.55,6984.965976,8.851515401,2009,YES,YES,NO,NO,NO,3,0.07404446,YES,NO,NO,NO,NO,NO,0.071421292,NA
Bulgaria,2010,9.885658627,2010Q4,4,10.679,14.61715357,0.673334659,1.64225,3.4635,5.10625,5.10625,0.49825,1.47725,3.5975,5.57275,918,0.57,116960,1358,3.039,4.45,10.306,-3.794,-1.735,EM,-0.562118918,11.66958727,7.213768308,15.55710537,22.49457831,26.36127149,Units,0.18,6809.898984,8.826132566,2010,YES,YES,NO,NO,NO,3,0.067893134,YES,NO,NO,NO,NO,NO,-0.063017927,NA
Bulgaria,2011,4.423609016,2011Q4,4,11.5355,14.54570437,0.704332853,1.9665,4.19025,6.157,6.157,0.39575,1.26375,3.718,5.37825,918,2351,122210,4832,3.386,2.039,11.35,-1.844,3.30E-04,EM,7.762596049,11.71349616,8.48301574,15.34324739,24.20257937,30.07789683,Units,0.22,7806.348652,8.962692611,2011,YES,YES,NO,NO,NO,3,0.047269255,YES,NO,NO,NO,NO,NO,-0.071092177,NA
Bulgaria,2012,8.064433776,2012Q4,4,13.19975,16.30715352,0.665432683,2.04475,5.10225,7.14675,7.14675,0.77925,1.22475,4.04925,6.05325,918,0.361,125004,0.948,2.391,2.763,12.379,-4.36E-04,-8.51E-04,EM,-1.018877321,11.73610102,-0.053400777,14.49643007,17.8154902,24.58428549,Units,0.03,7393.189177,8.908314474,2012,YES,YES,NO,NO,NO,3,0.039220226,YES,NO,NO,NO,NO,NO,0.044010718,NA
Bulgaria,2013,9.777723088,2013Q4,4,13.466,16.416133,0.679675866,1.21875,5.81275,7.03125,7.03125,0.8515,1.07675,4.50675,6.435,918,0.319,127602,0.857,3.85E-04,-8.51E-04,13.038,-1.759,1.28,EM,-1.142564176,11.75667132,-0.15431736,14.92784631,14.22903101,18.53333062,Units,0.02,7651.817881,8.94269853,2013,YES,YES,NO,NO,NO,3,0.029087797,YES,NO,NO,NO,NO,NO,-0.058458461,18334.7274
Bulgaria,2014,7.764589018,2014Q4,4,18.13675,21.92894581,0.667101597,1.7685,7.6995,9.46775,9.46775,1.7625,1.6135,5.29225,8.66875,918,1895,132426,2510,-1.601,-1.951,11.524,-3.665,1.239,EM,7.546974118,11.79377928,7.828038032,15.61305569,14.13121094,18.28192188,Units,0.02,7874.260904,8.971354606,2014,YES,YES,NO,NO,NO,3,0.060304644,NO,YES,NO,NO,NO,NO,0.020955846,18576.12888
Bulgaria,2015,4.886753126,2015Q4,4,23.88225,27.33268284,0.563399738,2.88125,9.33725,12.2185,12.2185,5.771,0.83975,5.05275,11.66375,918,3990,139143,4693,-1.067,-8.96E-04,9.233,-2.782,1.21E-04,EM,8.29154651,11.84325746,8.453827316,15.25796934,16.72101167,23.99266615,Units,0.01,7053.603706,8.861293929,2015,YES,YES,YES,NO,NO,3,0.046268159,NO,YES,NO,NO,NO,NO,-0.018849106,20783.31849
Bulgaria,2016,3.759034545,2016Q4,4,26.97,29.10862014,0.564830965,3.31025,10.6655,13.9755,13.9755,7.09,0.87775,5.02625,12.99425,918,3812,145942,4571,-1.323,-5.02E-04,7.666,1.544,3.191,EM,8.245909265,11.89096456,8.427487278,16.63663543,15.86348837,23.59033488,Units,0,7545.790332,8.928745115,2016,YES,YES,YES,YES,NO,3,0.052522982,NO,YES,NO,NO,NO,NO,-0.184064443,23691.2086
Bulgaria,2017,1.439274084,2017Q4,4,26.66225,26.8597574,0.586741992,3.612,10.93875,14.551,14.551,5.9335,0.73125,5.44675,12.1115,918,3507,153904,4267,1.188,1.796,6.23,8.26E-04,3.489,EM,8.16251625,11.94408431,8.358666283,16.86693627,11.09089147,14.76677791,Units,0,8331.058025,9.027745741,2017,YES,YES,YES,YES,YES,3,0.079566635,NO,YES,NO,NO,NO,NO,0.002533902,26692.71458
Bulgaria,2018,0.914254449,2018Q4,4,24.6815,23.15322611,0.600820667,3.35325,10.3275,13.6805,13.6805,5.0555,0.687,5.258,11.0005,918,3084,162516,3820,2.631,2.31,5.2,1.23E-04,1.38,EM,8.033982735,11.99853174,8.248005702,16.22625631,16.56910156,16.33180938,Units,0,9423.558612,9.150968068,2018,YES,YES,YES,YES,YES,3,0.050848869,NO,YES,NO,NO,NO,NO,0.037343547,27044.89486
Bulgaria,2019,-9.86E-02,2019Q4,4,23.80075,20.59047691,0.571849263,3.0115,10.166,13.1775,13.1775,4.495,0.98125,5.147,10.623,918,3372,170925,3891,2.457,3.1,4.2,-9.68E-04,4.042,EM,8.123261319,12.04898014,8.266421473,NA,15.38300781,15.04932422,Units,0,9737.601351,9.183750098,2019,YES,YES,YES,YES,YES,3,0.021215163,NO,YES,NO,NO,NO,NO,0.023432409,25919.5663
Chile,2004,-2.52433147,2004Q4,4,10614.40725,18.69518546,0.001652319,3435.00425,361.725,7715.12925,7715.12925,1770.36925,393.50925,735.399,2899.278,228,7194,224202,6089,1.053,2.444,10.017,2.048,3.04,EM,8.881002624,12.32030271,8.714239144,26.75048647,15.45679389,18.88629771,Units,2.25,6194.853107,8.731474082,2004,NO,NO,NO,NO,NO,7,25.51700856,YES,NO,NO,NO,NO,NO,NA,NA
Chile,2005,-0.896491772,2005Q4,4,9377.7545,14.34192651,0.001812752,3833.97275,386.2,6894.82275,6894.82275,1363.72325,429.60325,689.605,2482.93175,228,5762,244507,4708,3.053,3.671,9.3,4.543,1.711,EM,8.659039916,12.40699922,8.457018468,32.83800089,12.77984615,14.031135,Units,4.5,7598.525121,8.935709444,2005,NO,NO,NO,NO,NO,7,24.91207139,YES,NO,NO,NO,NO,NO,NA,NA
Chile,2006,-3.711343834,2006Q4,4,7989.28725,10.38196775,0.001862816,3873.4545,343.15,5739.6295,5739.6295,1277.78825,378.23675,593.6325,2249.65775,228,6322,267834,5253,3.402,2.607,7.95,7.459,4.592,EM,8.751790893,12.49812266,8.566554621,40.86536065,12.78038462,16.52674885,Units,5.25,9464.550243,9.155308545,2006,NO,NO,NO,NO,NO,7,11.8097055,YES,NO,NO,NO,NO,NO,0.088502235,NA
Chile,2007,3.164327288,2007Q4,4,7531.725,8.598415487,0.001930237,3741.736,590.3,5515.036,5515.036,1050.20325,379.897,586.589,2016.689,228,4912,288539,3832,4.413,7.861,7.008,7.909,4.32,EM,8.49943647,12.57258554,8.251142139,39.99405232,17.45256705,19.61442874,Units,6,10502.35452,9.259354751,2007,NO,NO,NO,NO,NO,7,12.57537868,YES,NO,NO,NO,NO,NO,0.026875398,NA
Chile,2008,13.32232974,2008Q4,4,7120.9535,7.60242171,0.001899899,3343.7735,1370.45,5579.1985,5579.1985,767.758,226.81,547.18725,1541.755,228,3545,304577,2430,8.723,7.088,7.75,3.934,-3.88,EM,8.173293439,12.62667921,7.795646536,29.1220444,32.58267176,33.70876145,Units,8.25,10751.47967,9.282798668,2008,YES,NO,NO,NO,NO,7,72.74323716,YES,NO,NO,NO,NO,NO,0.034928996,NA
Chile,2009,2.480412409,2009Q4,4,8029.059,8.543754631,0.001853475,4021.30575,1652.4,6600.15575,6600.15575,601.48575,242.14425,585.27325,1428.90325,228,-1583,302042,-2652,1.498,-1.507,11.053,-4.241,1.92,EM,NA,12.61832136,NA,28.0864076,31.59849421,33.63477761,Units,0.5,10208.90676,9.23101583,2009,YES,YES,NO,NO,NO,7,36.06784537,YES,NO,NO,NO,NO,NO,-0.015968081,NA
Chile,2010,-3.861397184,2010Q4,4,10618.551,10.06515825,0.001984338,5781.49275,2186.325,8942.26775,8942.26775,849.4405,275.88025,550.9625,1676.28325,228,5836,323393,4702,1.408,2.941,8.305,-3.61E-04,1.444,EM,8.67180091,12.68662358,8.455743229,27.22311522,22.49457831,26.36127149,Units,3.25,12808.03459,9.457827955,2010,YES,YES,NO,NO,NO,7,19.47935581,YES,NO,NO,NO,NO,NO,-0.025047052,NA
Chile,2011,5.73860807,2011Q4,4,14414.994,12.07255299,0.002013953,8651.07425,2314.8,12008.29925,12008.29925,1531.4475,352.37825,522.869,2406.69475,228,6124,350368,4954,3.335,4.388,7.3,1.422,-2.742,EM,8.719970757,12.76673931,8.50795061,27.17411114,24.20257937,30.07789683,Units,5.25,14637.24024,9.591324261,2011,YES,YES,NO,NO,NO,7,19.87948685,YES,NO,NO,NO,NO,NO,0.065947756,NA
Chile,2012,8.827338397,2012Q4,4,16998.2015,13.39944839,0.002054639,10394.823,2967.725,14478.498,14478.498,1751.54875,300.98775,467.1675,2519.7035,228,5317,376074,4174,2.999,1.457,6.595,6.81E-04,-4.427,EM,8.578664514,12.83754121,8.336630088,30.36063148,17.8154902,24.58428549,Units,5,15351.55133,9.638971811,2012,YES,YES,NO,NO,NO,7,11.50757194,YES,NO,NO,NO,NO,NO,0.014705202,NA
Chile,2013,7.14401959,2013Q4,4,18875.74575,14.02742669,0.001999591,11010.5615,3076.05,15263.5615,15263.5615,2690.94175,382.46025,538.782,3612.18425,228,4048,398163,3053,1.789,3.058,6.082,-4.70E-04,-4.779,EM,8.305978211,12.89461675,8.023879993,28.67882781,14.22903101,18.53333062,Units,4.5,15842.94081,9.670479305,2013,YES,YES,NO,NO,NO,7,19.89012091,YES,NO,NO,NO,NO,NO,0.01980181,41083.73699
Chile,2014,2.069478564,2014Q4,4,22956.33225,15.85134795,0.001735279,13927.37075,4152.4,19096.54575,19096.54575,2709.5705,428.70375,721.5125,3859.7865,228,1779,412747,0.774,4.714,4.699,6.495,-1.49,-2.038,EM,7.483806688,12.93059009,-0.256183405,28.89020432,14.13121094,18.28192188,Units,3,14670.99676,9.593627814,2014,YES,YES,NO,NO,NO,7,41.60111497,YES,NO,NO,NO,NO,NO,-0.027529742,40437.85165
Chile,2015,0.534893125,2015Q4,4,28899.552,18.53777582,0.001500976,19015.8275,3890.15,23196.3525,23196.3525,4107.68575,617.25925,978.2545,5703.1995,228,2320,426718,1273,4.348,4.43,6.328,-2.077,-2.384,EM,7.749322465,12.96387865,7.149131599,29.82996399,16.72101167,23.99266615,Units,3.5,13574.17183,9.515924136,2015,YES,YES,YES,NO,NO,7,36.68648512,YES,NO,NO,NO,NO,NO,-0.152316551,38632.80261
Chile,2016,1.070621383,2016Q4,4,37173.1545,22.41313529,0.001502216,24408.06375,4930.175,29639.63875,29639.63875,5547.02775,923.9375,1062.55075,7533.51575,228,1714,438525,0.618,3.787,2.728,6.685,-2.649,-1.995,EM,7.446585099,12.9911721,-0.481266822,33.85449111,15.86348837,23.59033488,Units,3.5,13753.59444,9.529055483,2016,YES,YES,YES,YES,NO,7,46.89707706,NO,YES,NO,NO,NO,NO,-0.156100496,40484.24112
Chile,2017,-0.218700841,2017Q4,4,43647.644,24.88292691,0.001553138,25817.41325,7191.6,33316.93825,33316.93825,8123.18825,983.22925,1224.288,10330.70575,228,1174,452030,-0.21,2.182,2.264,6.965,-2.621,-2.337,EM,7.068172,13.02150383,NA,36.5514783,11.09089147,14.76677791,Units,2.5,14999.37009,9.615763485,2017,YES,YES,YES,YES,YES,7,16.24999139,NO,YES,NO,NO,NO,NO,8.26E-04,38971.2974
Chile,2018,1.775626635,2018Q4,4,48939.34275,26.07322889,0.001536162,25354.53975,8414.6,34081.51475,34081.51475,12347.18525,1086.69625,1423.9465,14857.828,228,3939,481282,2098,2.318,2.123,7.377,-1.465,-3.572,EM,8.278682163,13.08420866,7.648739789,36.67938408,16.56910156,16.33180938,Units,2.75,15924.79424,9.67563256,2018,YES,YES,YES,YES,YES,7,33.69530653,NO,YES,NO,NO,NO,NO,0.032786022,39848.69914
Chile,2019,NA,2019Q4,4,61535.72025,31.36944262,0.001415028,34938.152,8603.075,43862.127,43862.127,14725.5325,1372.081,1575.97975,17673.59325,228,1124,495176,-0.759,2.253,2.976,7.319,-2.647,-3.934,EM,7.02464903,13.11266853,NA,NA,15.38300781,15.04932422,Units,1.75,14896.45387,9.608878468,2019,YES,YES,YES,YES,YES,7,39.67069657,NO,YES,NO,NO,NO,NO,-0.011050539,40643.49254
China,2004,-1.284961447,2004Q4,4,4040.02525,26.64623315,0.120816721,349.41725,3071.259,3720.441,3720.441,32.40425,31.72925,255.4505,319.58425,924,10152,5728.673,9507,3.9,2.4,4.2,-1.512,3.536,EM,9.225426009,8.653239195,9.159783648,NA,15.45679389,18.88629771,Units,NA,1508.668098,7.318982486,2004,NO,NO,NO,NO,NO,8,0.00215316,NO,YES,NO,NO,NO,NO,NA,NA
China,2005,1.614357658,2005Q4,4,4682.99925,26.41101997,0.122282006,460.471,3654.96725,4408.47325,4408.47325,18.464,40.7515,215.31025,274.526,924,11365,6578.437,10711,1.8,1.6,4.2,-1.401,5.78,EM,9.338293736,8.791552458,9.27902653,23.80263118,12.77984615,14.031135,Units,NA,1753.417829,7.469322207,2005,NO,NO,NO,NO,NO,8,0.09323833,NO,YES,NO,NO,NO,NO,NA,NA
China,2006,2.109240078,2006Q4,4,5360.7505,25.99785815,0.126073269,537.23225,4268.7135,5093.103,5093.103,19.291,33.342,215.01475,267.6475,924,12721,7639.699,12128,1.5,2.8,4.1,-1.144,8.418,EM,9.45100945,8.941113483,9.403272108,24.57076042,12.78038462,16.52674885,Units,NA,2099.229435,7.64932562,2006,NO,NO,NO,NO,NO,8,0.075513754,NO,YES,NO,NO,NO,NO,0.011982831,NA
China,2007,-0.259101589,2007Q4,4,7036.08,28.1873976,0.132658081,683.725,5321.20825,6775.1355,6775.1355,9.5715,34.95375,216.4195,260.9445,924,14253,8963.094,13664,4.8,6.5,4,5.90E-05,9.933,EM,9.56472269,9.100870759,9.522519916,16.4101963,17.45256705,19.61442874,Units,7.47,2693.969827,7.898771157,2007,NO,NO,NO,NO,NO,8,0.129738987,NO,YES,NO,NO,NO,NO,0.030071901,NA
China,2008,-2.302403241,2008Q4,4,8357.30925,27.74820864,0.14531016,702.2945,5792.1865,8120.166,8120.166,5.586,20.399,211.1585,237.14325,924,9650,10019.223,9095,5.9,1.2,4.2,-2.50E-05,9.188,EM,9.174713194,9.212260827,9.115480091,25.4133274,32.58267176,33.70876145,Units,5.58,3468.304463,8.151421126,2008,YES,NO,NO,NO,NO,8,0.141388827,NO,YES,NO,NO,NO,NO,0.049637475,NA
China,2009,5.532181018,2009Q4,4,10750.1465,32.11329756,0.146386124,1083.77275,7837.72825,10511.71375,10511.71375,2.96775,10.83775,224.6275,238.43275,924,9401,11044.73,8870,-7.00E-04,1.9,4.3,-1.751,4.78,EM,9.148571346,9.30970867,9.090430075,24.56364881,31.59849421,33.63477761,Units,5.58,3832.235952,8.251203711,2009,YES,YES,NO,NO,NO,8,0.005382168,NO,YES,NO,NO,NO,NO,0.087069477,NA
China,2010,-1.002183196,2010Q4,4,13167.87175,34.17381407,0.148493209,1463.6115,9888.29375,12907.4075,12907.4075,1.8935,6.915,251.65525,260.46425,924,10563,12353.673,10034,3.3,4.6,4.14,-3.62E-04,3.941,EM,9.265112608,9.421708707,9.213734605,23.11341166,22.49457831,26.36127149,Units,5.81,4550.453596,8.422982198,2010,YES,YES,NO,NO,NO,8,0.07090309,NO,YES,NO,NO,NO,NO,0.007350172,NA
China,2011,-1.402348385,2011Q4,4,15415.063,33.67518438,0.155776289,1786.3925,11831.23575,15157.8535,15157.8535,1.721,6.2845,249.204,257.2095,924,9500,13809.851,8977,5.4,4.1,4.09,-9.80E-05,1.816,EM,9.159047078,9.533137457,9.10242103,24.90310597,24.20257937,30.07789683,Units,6.56,5618.132491,8.633754591,2011,YES,YES,NO,NO,NO,8,0.093093658,NO,YES,NO,NO,NO,NO,0.014189775,NA
China,2012,3.581252745,2012Q4,4,17717.9515,34.10059747,0.158417646,2125.59075,13802.55475,17461.2855,17461.2855,1.614,5.894,249.15825,256.666,924,7900,15186.643,7367,2.646,2.5,4.09,-3.02E-04,2.522,EM,8.974618038,9.628171571,8.904765847,25.96270849,17.8154902,24.58428549,Units,6,6316.918863,8.750986847,2012,YES,YES,NO,NO,NO,8,0.044688343,NO,YES,NO,NO,NO,NO,0.046753455,NA
China,2013,3.757774629,2013Q4,4,20755.83,36.284866,0.161946962,2588.39425,16295.4615,20415.15075,20415.15075,8.03425,29.34,303.3045,340.67925,924,7800,16658.421,7271,2.624,2.5,4.05,-8.33E-04,1.54,EM,8.961879013,9.720671133,8.891649113,28.26510652,14.22903101,18.53333062,Units,6,7050.64592,8.860874511,2013,YES,YES,NO,NO,NO,8,0.056869776,NO,YES,NO,NO,NO,NO,0.016673381,NA
China,2014,4.521097476,2014Q4,4,24429.2605,39.09172797,0.162754714,3142.1235,19225.102,23898.4955,23898.4955,13.25625,48.41,469.0985,530.765,924,7300,18205.295,6743,1.988,1.5,4.09,-9.09E-04,2.243,EM,8.895629627,9.809467765,8.816260209,19.88172055,14.13121094,18.28192188,Units,5.6,7678.599432,8.946192444,2014,YES,YES,NO,NO,NO,8,0.060452586,NO,YES,NO,NO,NO,NO,0.021793034,NA
China,2015,4.353588328,2015Q4,4,27610.52725,41.06283524,0.159404046,3324.45825,22063.5375,26919.26575,26919.26575,25.66675,93.73075,571.86375,691.2615,924,6900,19664.073,6371,1.441,1.6,4.05,-2.815,2.737,EM,8.839276691,9.886548544,8.759511722,20.64052073,16.72101167,23.99266615,Units,4.35,8066.942424,8.995529808,2015,YES,YES,YES,NO,NO,8,0.087537264,NO,NO,YES,YES,NO,NO,0.004963,NA
China,2016,2.901774573,2016Q4,4,31344.398,43.42114376,0.149732556,2823.405,26202.842,30554.62175,30554.62175,33.92425,155.13725,600.7145,789.77625,924,6849,21228.384,6224,2.003,2.1,4.02,-3.702,1.801,EM,8.831857935,9.963094433,8.736168066,21.23232322,15.86348837,23.59033488,Units,2.25,8147.938148,9.005520186,2016,YES,YES,YES,YES,NO,8,0.134732958,NO,NO,YES,YES,NO,NO,-0.021019968,NA
China,2017,0.111628501,2017Q4,4,36224.4285,45.41633411,0.149137445,2800.232,30915.9135,35243.55575,35243.55575,79.1925,152.8075,748.87275,980.87275,924,6947,23130.72,6380,1.558,1.8,3.9,-3.835,1.591,EM,8.846065191,10.04891688,8.760923376,19.10206512,11.09089147,14.76677791,Units,2.5,8879.438149,9.091493562,2017,YES,YES,YES,YES,YES,8,0.12833737,NO,NO,YES,YES,NO,NO,-0.064591764,NA
China,2018,0.82323752,2018Q4,4,42401.69825,47.91471151,0.150388789,2954.24375,36469.8375,40950.8935,40950.8935,332.806,120.896,997.10275,1450.80475,924,6750,25293.584,6344,2.105,1.9,3.8,-4.655,3.55E-04,EM,8.817297784,10.13830605,8.755264763,NA,16.56910156,16.33180938,Units,2.55,9976.676822,9.20800533,2018,YES,YES,YES,YES,YES,8,0.25767337,NO,NO,YES,YES,NO,NO,-0.003990349,NA
China,2019,2.725124425,2019Q4,4,50335.233,52.24280252,0.144451613,3564.166,43528.607,48617.79275,48617.79275,481.41025,118.04275,1117.987,1717.44025,924,6110,27306.979,5756,2.903,4.5,3.62,-6.37,9.69E-04,EM,8.717682052,10.21489759,8.657998068,NA,15.38300781,15.04932422,Units,2.5,10261.67913,9.236171763,2019,YES,YES,YES,YES,YES,8,0.1482682,NO,NO,YES,YES,NO,NO,0.008320721,NA
Colombia,2004,7.270509662,2004Q4,4,116545.466,39.91582264,3.86E-04,34768.3465,24891.525,61570.2215,61570.2215,26626.07325,3722.8495,24626.32175,54975.24475,233,5333,330622,4043,5.906,5.452,13.667,-1.273,-6.72E-04,EM,8.581669211,12.70873101,8.30474227,NA,15.45679389,18.88629771,Units,6.5,2782.62305,7.931149305,2004,NO,NO,NO,NO,NO,9,87.16665957,NO,YES,NO,NO,NO,NO,NA,NA
Colombia,2005,9.36261383,2005Q4,4,127573.871,38.92043624,4.31E-04,44711.2865,30804.45,78801.5115,78801.5115,24407.28175,3615.13025,20749.9475,48772.3595,233,4707,356965,3435,5.05,4.834,11.808,-2.10E-05,-1.299,EM,8.456806041,12.78539302,8.141772205,NA,12.77984615,14.031135,Units,6,3414.465833,8.135776342,2005,NO,NO,NO,NO,NO,9,34.99936351,NO,YES,NO,NO,NO,NO,NA,NA
Colombia,2006,6.697295974,2006Q4,4,140227.6293,38.69837677,4.21E-04,57519.51425,29685.775,89736.13925,89736.13925,25794.44175,3797.8265,20899.222,50491.49,233,6717,392473,5446,4.3,4.459,12.042,-9.93E-04,-1.798,EM,8.812396905,12.88022302,8.602636673,NA,12.78038462,16.52674885,Units,7.5,3741.093171,8.227133139,2006,NO,NO,NO,NO,NO,9,86.50097466,NO,YES,NO,NO,NO,NO,0.104662418,NA
Colombia,2007,9.67644438,2007Q4,4,144051.2255,35.06902276,4.94E-04,71327.2235,24033.225,96828.5985,96828.5985,22951.92425,4607.52875,19663.174,47222.627,233,6738,430171,5472,5.545,5.659,11.192,-8.20E-04,-2.917,EM,8.815518424,12.97193808,8.607399459,NA,17.45256705,19.61442874,Units,9.5,4714.072541,8.458307472,2007,NO,NO,NO,NO,NO,9,93.24922173,NO,YES,NO,NO,NO,NO,-0.024477702,NA
